hotel,price,score,avg_review,reviews_count,image_links,hotel_url,popular_facilities,city,country,description
Landhaus Metzgerstubn,US$174,"8,1",Muy bien,30,https://cf.bstatic.com/xdata/images/hotel/max1024x768/377972052.webp?k=7640f8e74589980cd00039626f61638af7aff692ff874209523d0d89215b001a&o=,https://www.booking.com/hotel/at/landhaus-metzgerstubn.es.html?aid=2410095,"Sauna, Cafetería en el alojamiento, Inglés, Zona de spa / relajación, Restaurante, Enchufe cerca de la cama, Secador de pelo, Baño privado, Instalaciones para deportes acuáticos en el alojamiento, Vino / champán, TV de pantalla plana, Ciclismo, Papel higiénico, Extintores, Minigolf, Hipoalergénico, Ducha, Máquina expendedora (bebidas), Alquiler de equipamiento de esquí en el alojamiento, Habitaciones familiares, Desayuno, Alemán, Ropa de cama, Instalaciones de spa, Guardaesquíes, Suelo de madera o parquet, Senderismo, Llave de acceso, Esquí, Habitaciones hipoalergénicas, Prohibido fumar en todo el alojamiento, Menús para dietas especiales (bajo petición), Canales por cable, Proporciona factura, Calefacción, Entrada privada, Vistas, WiFi gratis, Armario, Parking gratis, Habitaciones sin humo, Toallas, TV, WC, Pesca, Venta de forfaits, Escritorio",Sankt Martin,Austria,"Landhaus Metzgerstubn está a 44 km de Museo Romano Teurnia y ofrece alojamiento con wifi gratis y parking privado gratis. El alojamiento tiene sauna.

Hay un baño privado totalmente equipado con ducha y secador de pelo.

El bed and breakfast cuenta con un restaurante que sirve cocina austríaca.

Se puede practicar esquí y ciclismo en los alrededores, y también hay servicio de alquiler de equipamiento de esquí, un punto de venta de forfaits y guardaesquíes en el propio alojamiento.

Mauterndorf Castle está a 10 km del alojamiento, y Porcia Castle está a 46 km. El aeropuerto más cercano (Aeropuerto de Salzburgo - W. A. Mozart) está a 111 km."
Stoagas Waidblick,US$223,"9,3",Fantástico,690,https://cf.bstatic.com/xdata/images/hotel/max1024x768/371294242.webp?k=c5d9ac91a03bcc570c374b3f868d853a8a7bcaa50db0c13328fed6f01c1f60c0&o=,https://www.booking.com/hotel/at/stoagas-waidblick.es.html?aid=2410095,"Radio, Sauna, Taquillas, Terraza, Restaurante, Alarma de seguridad, Enchufe cerca de la cama, Bar, Registro de entrada / salida privado, Secador de pelo, Baño privado, TV de pantalla plana, Ciclismo, Papel higiénico, Extintores, Cámaras de seguridad en las zonas comunitarias, Minigolf, Vistas al jardín, Hipoalergénico, Caja fuerte, Ducha, Protector de enchufes para niños, Bañera o ducha, Habitaciones familiares, Caja fuerte para ordenador portátil, Alemán, Ropa de cama, Suelo de madera o parquet, Mobiliario exterior, Guardaesquíes, Zona de pícnic, Senderismo, Esquí, Prohibido fumar en todo el alojamiento, Suelo de baldosa / mármol, Insonorización, Canales por cable, Campo de golf (a menos de 3 km), Calefacción, Artículos de aseo gratis, Tetera / cafetera, Vistas, Vistas a la montaña, Zona de fumadores, WiFi gratis, Armario, Acceso a pisos superiores solo mediante escaleras, Jardín, Parking gratis, Habitaciones sin humo, Desayuno fantástico, Estación de carga de vehículos eléctricos, Toallas, TV, Cámaras de seguridad fuera del alojamiento, WC, Pesca, Detectores de humo, Parking adaptado para personas de movilidad reducida",Sankt Martin,Austria,"Stoagas Waidblick está en Sankt Michael im Lungau y cuenta con vistas a la montaña, jardín, terraza, restaurante y bar. En el apartahotel, tanto el wifi como el parking privado son gratis.

Stoagas Waidblick ofrece TV de pantalla plana y baño privado con artículos de aseo gratuitos, secador de pelo y ducha. Algunas unidades también tienen una cocina equipada con nevera, lavavajillas y horno.

Se puede practicar senderismo, esquí y ciclismo en la zona, y el alojamiento ofrece guardaesquíes.

Museo Romano Teurnia está a 43 km del alojamiento, y Mauterndorf Castle está a 10 km. El aeropuerto más cercano (Aeropuerto de Salzburgo - W. A. Mozart) está a 110 km del alojamiento."
schaus Lüftenegger - Apart-Zirbenpension,US$162,"9,2",Fantástico,329,https://cf.bstatic.com/xdata/images/hotel/max1024x768/90231261.webp?k=89f94f849007423bc248ae32da8024fe674afab4f496f15b8dceab03e5588393&o=,https://www.booking.com/hotel/at/pension-luftenegger.es.html?aid=2410095,"Sauna, Cafetería en el alojamiento, Zona TV / salón de uso compartido, Bar, Juegos de mesa / puzles, Servicio de limpieza diario, Papel higiénico, Hipoalergénico, Servicio de traslado, Supermercado pequeño en el alojamiento, Servicio de planchado, Senderismo, Pista de tenis, Información turística, Fax / fotocopiadora, Vistas a la montaña, Chimenea exterior, Albornoz, Armario, Libros, DVD o música para niños, Habitaciones sin humo, Tours en bici, Servicio de lavandería, Registro de entrada / salida privado, Baño privado, Ciclismo, Extintores, Alemán, Boles para mascotas, Peluquería / salón de belleza, Habitaciones hipoalergénicas, Húngaro, Servicio de habitaciones, Parking gratis, Detectores de humo, Terraza / solárium, Inglés, Enchufe cerca de la cama, Guardaequipaje, Secador de pelo, Almuerzos para llevar, Vino / champán, Habitaciones familiares, Ropa de cama, Instalaciones de spa, Mobiliario exterior, Guardaesquíes, Zona de pícnic, Prohibido fumar en todo el alojamiento, Equitación, Artículos de aseo gratis, Vistas, Acceso a pisos superiores solo mediante escaleras, Jardín, Desayuno fantástico, Toallas, TV, WC, Escritorio, Radio, Terraza, Salas de reuniones / banquetes, Canales vía satélite, Alquiler de bicicletas, TV de pantalla plana, Barbacoa, Vistas al jardín, Caja fuerte, Ducha, Suelo de madera o parquet, Llave de acceso, Esquí, Servicio de entrega de comestibles, Parking en la calle, Menús para dietas especiales (bajo petición), Canales por cable, Campo de golf (a menos de 3 km), Tours a pie, Proporciona factura, Calefacción, Tiro con arco, Zona de fumadores, WiFi gratis, Desayuno en la habitación, Máquina expendedora (bebidas)",Sankt Martin,Austria,"Esta pensión de 3 estrellas con un establecimiento principal se encuentra en Mauterndorf, en la región de Lungau. El schaus Lüftenegger - Apart-Zirbenpension está rodeado de montañas y ofrece habitaciones con muebles de madera, TV por cable y conexión WiFi gratuita.

El Lüftenegger ofrece una zona de salón con vistas al castillo de Mauterndorf y un gran jardín.

Por las mañanas se sirve un desayuno buffet abundante que incluye pan y mermeladas caseras. Todas las semanas se sirve un desayuno especial con productos ecológicos y regionales de agricultores locales. El Biospährenpark Salzburg Lungau se ofrece.

Se pueden alquilar bicicletas eléctricas en el establecimiento.

Hay un autobús de esquí disponible (gratuito en caso de tener el forfait Lungo), que le llevará a las pistas de esquí y a la localidad de Tamsweg. Los huéspedes reciben un descuento del 10% en el alquiler de material de esquí local.

Como miembro del Abenteuer Biosphäre Lungau, la Lüftenegger Pension ofrece diversas actividades gratuitas para los huéspedes. En verano, los huéspedes podrán disfrutar de caminatas guiadas, excursiones en bicicleta y bicicleta de montaña y tiro con arco. En invierno, se ofrecen excursiones con raquetas de nieve y clases en bicicleta de nieve y esquí de fondo."
Landgasthof Hubertusstubn,US$76,"9,1",Fantástico,305,https://cf.bstatic.com/xdata/images/hotel/max1024x768/300491602.webp?k=08b39907c4c173208ad199a85e9acdc22c20820c41e1797121c32f5a17314cda&o=,https://www.booking.com/hotel/at/landgasthof-hubertusstubn.es.html?aid=2410095,"Sauna, Cafetería en el alojamiento, Terraza, Inglés, Restaurante, Zona de juegos para niños, Menú para niños, Bar, Equipamiento de juegos para exterior, Solárium, Baño privado, Servicio de limpieza diario, Vino / champán, Ciclismo, Extintores, Ping pong, Habitaciones familiares, Alemán, Mobiliario exterior, Guardaesquíes, Italiano, Senderismo, Esquí, Prohibido fumar en todo el alojamiento, Menús para dietas especiales (bajo petición), Equitación, Campo de golf (a menos de 3 km), Calefacción, Desayuno excepcional, Zona de fumadores, WiFi gratis, Jardín, Parking gratis, Habitaciones sin humo, Detectores de humo, Terraza / solárium, Pesca",Sankt Martin,Austria,"El Landgasthof Hubertusstubn está situado a solo 1 km de la estación de esquí de Speiereck y a 2 km de St Michael. Cuenta con sauna y restaurante donde se sirven especialidades de Langau. A 50 metros hay una parada de autobús que conecta con las pistas de esquí.

Las habitaciones y apartamentos tienen vistas a las montañas y están equipados con muebles de madera tradicionales, TV por cable y baño. La mayoría de las habitaciones y todos los apartamentos incluyen balcón. Los apartamentos también tienen zona de cocina.

Además, el Hubertusstubn cuenta con ping pong, garaje para bicicletas, guardaesquíes con secador de botas, jardín con terraza y parque infantil y aparcamiento privado gratuito.

Las estaciones de esquí de Katschberg y Aineck están a 15 minutos en coche. La estación de esquí de Obertauern se sitúa a 25 km y el autobús conecta con las pistas en 30 minutos."
Hotel & Restaurant Wastlwirt,US$113,"8,8",Fabuloso,684,https://cf.bstatic.com/xdata/images/hotel/max1024x768/223599081.webp?k=37c2733f0e9b838211369a1234ce338219241effd36ac3ccffb3c359c71b77f7&o=,https://www.booking.com/hotel/at/der-wastlwirt.es.html?aid=2410095,"Sauna, Cafetería en el alojamiento, Zona TV / salón de uso compartido, Masaje de manos, Bar, Juegos de mesa / puzles, Tumbonas/sillas de playa, Papel higiénico, Cámaras de seguridad en las zonas comunitarias, Ascensor, Piragüismo, Zona de juegos interior, Ping pong, Servicio de traslado, Masajes, Supermercado pequeño en el alojamiento, Servicio de planchado, Servicios de belleza, Zapatillas, Senderismo, Pista de tenis, Información turística, Eventos deportivos en directo (emisión), Envoltura corporal, Fax / fotocopiadora, Albornoz, Armario, Habitaciones sin humo, Parking adaptado para personas de movilidad reducida, Manicura, Tours en bici, Restaurante, Servicio de lavandería, Menú para niños, Habitaciones insonorizadas, Spa y centro de bienestar, Solárium, Baño privado, Ciclismo, Servicio de conserjería, Extintores, Registro de entrada y salida exprés, Snack-bar, Masaje de cuello, Tratamientos faciales, Alemán, Boles para mascotas, Peluquería / salón de belleza, Sala de juegos, Traslado aeropuerto, Toallas de playa/piscina, Minibar, Tratamientos corporales, Servicio de habitaciones, Parking gratis, Detectores de humo, Bolos, Terraza / solárium, Venta de forfaits, Servicio de despertador, Máquina expendedora (aperitivos), Inglés, Zona de spa / relajación, Masaje corporal completo, Zona de juegos para niños, Sombrillas, Enchufe cerca de la cama, Abierta todo el año, Guardaequipaje, Secador de pelo, Tour o clase sobre cultura local, Billar, Vino / champán, Almuerzos para llevar, Fruta, Piscina interior, Gimnasio, Minigolf, Masaje de cabeza, Alquiler de equipamiento de esquí en el alojamiento, Escuela de esquí, Habitaciones familiares, Paquetes de spa / bienestar, Ropa de cama, Instalaciones de spa, Mobiliario exterior, Guardaesquíes, Cajero automático en el hotel, Hammam, Prohibido fumar en todo el alojamiento, Masaje de pies, Equitación, Artículos de aseo gratis, Jardín, Desayuno fantástico, Toallas, TV, Baño de vapor, Servicios de maquillaje, WC, Escritorio, Discoteca / DJ, Radio, Terraza, Masaje de espalda, Equipamiento de juegos para exterior, Alquiler de bicicletas, TV de pantalla plana, Canguro / servicios para niños, Piscina con vistas, Exfoliación corporal, Caja fuerte, Perchero, Taquillas en el gimnasio / spa, Tarjeta de acceso, Esquí, Menús para dietas especiales (bajo petición), Canales por cable, Campo de golf (a menos de 3 km), Calefacción, Tiro con arco, Acceso a pisos superiores en ascensor, Zona de fumadores, WiFi gratis, Estación de carga de vehículos eléctricos, Pedicura, Pesca, Máquina expendedora (bebidas)",Sankt Martin,Austria,"Este hotel está rodeado de un bello paisaje alpino y lleva 25 años siendo gestionado por la misma familia. Está situado en la pintoresca localidad de St. Michael im Lungau, a pocos minutos de la autopista A10.

El Wastlwirt Romantik Hotel & Spa dispone de habitaciones cómodas y de una zona de spa con una gran piscina cubierta, sauna, gimnasio y una zona ajardinada para tomar el sol. El spa Romantic ofrece tratamientos personalizados.

La zona de spa y la piscina cubierta del Hotel Wastlwirt se pueden utilizar a partir de las 07:00.

Todas las mañanas se sirve un saludable desayuno bufé hasta las 11:00. Por la noche, podrá disfrutar de especialidades tradicionales de la zona en el restaurante o de una cena romántica en la bodega. El restaurante cuenta con acogedores salones, antiguas bodegas abovedadas y un bonito jardín.

El Rauchkuchl ofrece cada noche cocina a la vista.

La bodega del Wastlwirt tiene una extensa carta de excelentes vinos.

A poca distancia se encuentran 2 estaciones de esquí con una amplia variedad de deportes de invierno. En verano, los alrededores presentan las condiciones ideales para practicar senderismo, ciclismo, ciclismo de montaña y golf."
Landhotel Stofflerwirt,US$101,"8,3",Muy bien,429,https://cf.bstatic.com/xdata/images/hotel/max1024x768/15409025.webp?k=b7314f81ecd63aea47035be370263352a7e969b6bf63f4b78fa21f23103f4372&o=,https://www.booking.com/hotel/at/landhotel-stofflerwirt.es.html?aid=2410095,"Horario de apertura, Radio, Sauna, Cafetería en el alojamiento, Terraza, Zona de spa / relajación, Restaurante, Tours en bici, Teléfono, Zona de juegos para niños, Servicio de lavandería, Habitaciones insonorizadas, Inglés, Spa y centro de bienestar, Bar, Guardaequipaje, Barandillas protectoras para bebés, Secador de pelo, Baño privado, Equipamiento de juegos para exterior, Juegos de mesa / puzles, Desayuno fabuloso, Billar, Alquiler de bicicletas, TV de pantalla plana, Almuerzos para llevar, Tumbonas/sillas de playa, Piscina al aire libre, Cenas temáticas, Ciclismo, Buffet para niños, Ascensor, Registro de entrada y salida exprés, Para todas las edades, Dardos, Zona de juegos interior, Ping pong, Caja fuerte, Piscina climatizada, Ducha, Máquina expendedora (bebidas), Paquetes de spa / bienestar, Habitaciones familiares, Alemán, Masajes, Instalaciones de spa, Mobiliario exterior, Guardaesquíes, Tarjeta de acceso, Solárium, Senderismo, Esquí, Información turística, Sala de juegos, Húngaro, WC, Insonorización, Menús para dietas especiales (bajo petición), Equitación, Canales por cable, Campo de golf (a menos de 3 km), Calefacción, De temporada, Vistas, WiFi gratis, Jardín, Parking gratis, Habitaciones sin humo, TV, Estación de carga de vehículos eléctricos, Cámaras de seguridad fuera del alojamiento, Cubierta para piscina, Baño de vapor, Terraza / solárium, Escritorio, Valla alrededor de la piscina",Sankt Martin,Austria,"El Landhotel Stofflerwirt, de gestión familiar, está situado en Sankt Michael im Lungau y ofrece cocina tradicional de Salzburgo y una zona de spa con sauna y baño de vapor. En verano hay una piscina climatizada al aire libre.

Las habitaciones y suites están equipadas con TV HD por cable.

En la sala de juegos del Stofflerwirt se puede jugar al ping pong, a los dardos, al billar y al futbolín. Hay aparcamiento gratuito. Hay aparcamiento cubierto disponible por un suplemento."
Hotel Weissenstein,US$140,"8,9",Fabuloso,205,https://cf.bstatic.com/xdata/images/hotel/max1024x768/433813263.webp?k=47d58d6f214630a52f2a64c39c8c173dfa5034dbea00c11f3a91242e498225c9&o=,https://www.booking.com/hotel/at/zum-weissen-stein.es.html?aid=2410095,"Sauna, Inglés, Terraza, Zona de spa / relajación, Restaurante, Sombrillas, Enchufe cerca de la cama, Spa y centro de bienestar, Abierta todo el año, Bar, Guardaequipaje, Secador de pelo, Baño privado, Almuerzos para llevar, Vino / champán, Tumbonas/sillas de playa, TV de pantalla plana, Fruta, Piscina al aire libre, Ciclismo, Papel higiénico, Servicio de conserjería, Extintores, Cámaras de seguridad en las zonas comunitarias, Gimnasio, Registro de entrada y salida exprés, Ascensor, Para todas las edades, Piscina con vistas, Ping pong, Caja fuerte, Piscina climatizada, Ducha, Bañera o ducha, Habitaciones familiares, Escuela de esquí, Alemán, Servicio de traslado, Ropa de cama, Instalaciones de spa, Mobiliario exterior, Guardaesquíes, Italiano, Senderismo, Llave de acceso, Esquí, Habitaciones hipoalergénicas, Información turística, Prohibido fumar en todo el alojamiento, Capilla, Menús para dietas especiales (bajo petición), Ruso, Canales por cable, Traslado aeropuerto, Campo de golf (a menos de 3 km), Toallas de playa/piscina, Terraza / solárium, Calefacción, Desayuno excepcional, Zona de fumadores, WiFi gratis, Albornoz, Armario, Acceso a pisos superiores solo mediante escaleras, Jardín, Parking gratis, Habitaciones sin humo, Toallas, TV, Cámaras de seguridad fuera del alojamiento, Detectores de humo, Cubierta para piscina, WC, Zona de estar",Sankt Martin,Austria,"Este hotel de gestión familiar goza de una ubicación tranquila en St. Michael, a 4 minutos a pie del teleférico de Speiereck y del centro de la ciudad. También hay un gran jardín y una sauna. El autobús que va a las estaciones de esquí cercanas, como Großeck y Katschberg, para justo enfrente del hotel.

El Hotel Weissenstein ofrece habitaciones de estilo rústico con TV de pantalla plana por cable y muebles tradicionales de madera. Todas tienen baño privado. Hay WiFi gratuita.

Todas las mañanas se sirve un desayuno austriaco en el restaurante del Hotel Weissenstein, que ofrece vistas panorámicas a las montañas. En la terraza se sirven platos regionales abundantes.

El Zum Weissen Stein Hotel ofrece excursiones guiadas de senderismo y ciclismo y guardaesquíes. Hay piscinas cubiertas y al aire libre a 10 minutos a pie.

El hotel está a solo 3 km de la autopista A10, que ofrece conexiones directas con Salzburgo en 1 hora. Hay aparcamiento gratuito.

Del 1 de junio al 31 de octubre, la tarifa incluye la tarjeta Lungau. Esta tarjeta ofrece muchos descuentos y ventajas gratuitas.

Los huéspedes del Hotel Weissenstein reciben un descuento del 30% en el club de golf local y descuentos adicionales para otros 8 clubes de golf de la región circundante."
Appartements-Dalila,US$96,"9,2",Fantástico,326,https://cf.bstatic.com/xdata/images/hotel/max1024x768/526292755.webp?k=061912ce158f0df130460d1b6126b36bb58f5b6e16901c011dd770c00fcea0fd&o=,https://www.booking.com/hotel/at/appartements-dalila.es.html?aid=2410095,"Sauna, Terraza, Barandillas de seguridad para bebés, Enchufe cerca de la cama, Secador de pelo, Baño privado, Trona, Canales vía satélite, Alquiler de bicicletas, TV de pantalla plana, Ciclismo, Papel higiénico, Extintores, Barbacoa, Bañera o ducha, Habitaciones familiares, Perchero, Alemán, Ropa de cama, Guardaesquíes, Alquiler de coches, Productos de limpieza, Senderismo, Cafetera, Esquí, Pista de tenis, Mesa de comedor, Nevera, Prohibido fumar en todo el alojamiento, Zona de comedor, Insonorización, Campo de golf (a menos de 3 km), Proporciona factura, Terraza / solárium, Calefacción, Hervidor eléctrico, Vistas a la montaña, WiFi gratis, Armario, Acceso a pisos superiores solo mediante escaleras, Jardín, Parking gratis, Habitaciones sin humo, Toallas, TV, Cámaras de seguridad fuera del alojamiento, Detectores de humo, WC, Escritorio, Zona de estar",Sankt Martin,Austria,"El Appartements-Dalila está situado en Sankt Michael im Lungau y ofrece mesa de ping pong, jardín con tumbonas y zona de barbacoa, guardaesquíes gratuito y servicio gratuito de traslado en autobús a las estaciones de esquí de Aineck-Katschberg y Großeck-Speiereck. Hay conexión Wi-Fi gratuita.

Los alojamientos son modernos y cuentan con TV de pantalla plana y baño con bañera o ducha. Algunos también disponen de zona de estar, cocina o zona de cocina equipada, zona de comedor y terraza o balcón.

El supermercado más cercano se encuentra a 500 metros, mientras que el restaurante más próximo está a 1 km del Appartements-Dalila.

El centro de Sankt Michael im Lungau está situado a 500 metros. En las inmediaciones se puede practicar senderismo y ciclismo. El club de golf de Lungau está a 3,2 km, mientras que la estación de esquí y el parque al aire libre de Katschberg se encuentran a 6 km. La estación de esquí Großeck/Speiereck está a 12 km."
Aktivhotel Karla,US$76,"7,8",Bien,174,https://cf.bstatic.com/xdata/images/hotel/max1024x768/134280595.webp?k=64a3de8311a11044a6fc0737ba4d418015742930cfdc6569d9418a2fae7cae5f&o=,https://www.booking.com/hotel/at/wellness-u-vitalhotel-karla.es.html?aid=2410095,"Taquillas, Sauna, Zona TV / salón de uso compartido, Bar, Barandillas protectoras para bebés, Juegos de mesa / puzles, Servicio de limpieza diario, Tumbonas/sillas de playa, Cámaras de seguridad en las zonas comunitarias, Ascensor, Zona de juegos interior, Ping pong, Supermercado pequeño en el alojamiento, Servicio de planchado, Senderismo, Información turística, Fax / fotocopiadora, Vistas a la montaña, Albornoz, Armario, Habitaciones sin humo, Cámaras de seguridad fuera del alojamiento, Restaurante, Tours en bici, Servicio de lavandería, Habitaciones insonorizadas, Spa y centro de bienestar, Solárium, Baño privado, Ciclismo, Extintores, Registro de entrada y salida exprés, Entretenimiento nocturno, Balcón, Alemán, Plancha para pantalones, Sala de juegos, Insonorización, Minibar, Parking gratis, Bolos, Terraza / solárium, Inglés, Zona de spa / relajación, Zona de juegos para niños, Sombrillas, Guardaequipaje, Secador de pelo, Tour o clase sobre cultura local, Billar, Almuerzos para llevar, Gimnasio, Suelo de moqueta, Habitaciones familiares, Instalaciones de spa, Mobiliario exterior, Guardaesquíes, Hammam, Prohibido fumar en todo el alojamiento, Equitación, Vistas, Jardín, Baño de vapor, WC, Radio, Terraza, Teléfono, WiFi, Equipamiento de juegos para exterior, Salas de reuniones / banquetes, Karaoke, TV de pantalla plana, Equipamiento de bádminton, Caja fuerte, Ducha, Taquillas en el gimnasio / spa, Esquí, Menús para dietas especiales (bajo petición), Campo de golf (a menos de 3 km), Tours a pie, Proporciona factura, Calefacción, Tiro con arco, Desayuno excepcional, Rumano",Sankt Martin,Austria,"El Aktivhotel Karla está rodeado por las impresionantes montañas de la región de Lungau, a pocos pasos del centro de Mauterndorf.

Este hotel de 4 estrellas de gestión familiar ofrece habitaciones cómodas con balcón, un restaurante que sirve delicias culinarias y una amplia zona de spa.

La tarifa incluye el uso de la sauna, las grutas de vapor, la piscina Kneipp y el gimnasio. En verano, el Aktivhotel Karla cuenta con una bonita zona de césped con un estanque natural.

En invierno, el autobús que va a la estación de esquí de Großeck-Speiereck sale cada 10 minutos.

En verano, el precio del Aktivhotel Karla incluye actividades como excursiones guiadas y un programa de ejercicios."
JUFA Hotel Lungau,US$123,"8,2",Muy bien,508,https://cf.bstatic.com/xdata/images/hotel/max1024x768/166953069.webp?k=a980b82a87a1361fe6ad39ce483d7e15bb59643050479b2351428cf327f54783&o=,https://www.booking.com/hotel/at/jufa-st-michael-im-lungau.es.html?aid=2410095,"Sauna, Cafetería en el alojamiento, Terraza, Zona de spa / relajación, Inglés, Alarma de seguridad, Zona de juegos para niños, Zona TV / salón de uso compartido, Bar, Guardaequipaje, Equipamiento de juegos para exterior, Juegos de mesa / puzles, Baño privado, Salas de reuniones / banquetes, Almuerzos para llevar, Desayuno fabuloso, Billar, Vino / champán, TV de pantalla plana, Fruta, Ciclismo, Buffet para niños, Extintores, Equipamiento de bádminton, Snack-bar, Zona de juegos interior, Ping pong, Caja fuerte, Ducha, Habitaciones familiares, Alemán, Mobiliario exterior, Guardaesquíes, Senderismo, Esquí, Habitaciones hipoalergénicas, Servicio de despertador, Sala de juegos, Prohibido fumar en todo el alojamiento, WC, Menús para dietas especiales (bajo petición), Proporciona factura, Calefacción, Fax / fotocopiadora, Vistas a la montaña, Zona de fumadores, WiFi gratis, Jardín, Parking gratis, Habitaciones sin humo, TV, Cámaras de seguridad fuera del alojamiento, Detectores de humo, Baño de vapor, Terraza / solárium, Escritorio, Parking adaptado para personas de movilidad reducida, Zona de estar",Sankt Martin,Austria,"El JUFA Hotel Lungau se encuentra en Sankt Michael im Lungau, a 1.000 metros sobre el nivel del mar, entre las montañas Radstädter Tauern y Nockberge, y muy cerca de un parque con pistas de voleibol, baloncesto y fútbol. Hay WiFi gratuita.

Sus habitaciones incluyen escritorio, calefacción de control individual y baño con ducha y aseo.

El establecimiento sirve un desayuno buffet que incluye diversos embutidos, queso, huevos revueltos, cereales, panecillos, bollería y mermelada casera.

El JUFA Lungau resulta un buen punto de partida para explorar lugares de interés de la región, como el castillo de Finstergrün o el de Moosham. El establecimiento está bien conectado con la autopista A10."
ALPINpelso,US$91,"8,7",Fabuloso,526,https://cf.bstatic.com/xdata/images/hotel/max1024x768/463826012.webp?k=4c7b188cbf3e1917f164092528961f15a751322122db2334f0880b3cf222f689&o=,https://www.booking.com/hotel/at/alpinpelso.es.html?aid=2410095,"Sauna, Inglés, Terraza, Zona de juegos para niños, Sombrillas, Registro de entrada / salida privado, Juegos de mesa / puzles, Baño privado, Desayuno fabuloso, Tumbonas/sillas de playa, Ciclismo, Extintores, Equipamiento de bádminton, Piragüismo, Zona de juegos interior, Caja fuerte, Habitaciones familiares, Alemán, Instalaciones de spa, Mobiliario exterior, Guardaesquíes, Boles para mascotas, Senderismo, Llave de acceso, Esquí, Pista de tenis, Parking en la calle, Húngaro, Prohibido fumar en todo el alojamiento, Capilla, Equitación, Campo de golf (a menos de 3 km), Proporciona factura, Terraza / solárium, Calefacción, Baño al aire libre, Zona de fumadores, Chimenea exterior, WiFi gratis, Jardín, Parking gratis, Habitaciones sin humo, Parque acuático, Pesca",Sankt Martin,Austria,"ALPINpelso se encuentra en Sankt Michael im Lungau, a 43 km de Museo Romano Teurnia, y ofrece alojamiento con jardín, parking privado gratis y terraza. Este alojamiento, que cuenta con habitaciones familiares, también ofrece zona de juegos infantil. El hostal o pensión hipoalergénico ofrece wifi gratis en todo el alojamiento.

Todas las habitaciones tienen baño privado, algunas ofrecen balcón y otras también tienen vistas a la montaña.

La clientela puede practicar actividades en Sankt Michael im Lungau y alrededores, como senderismo, esquí y ciclismo.

Mauterndorf Castle está a 14 km del alojamiento, y Porcia Castle está a 46 km. El aeropuerto más cercano (Aeropuerto de Salzburgo - W. A. Mozart) está a 110 km."
Haus Nohra,US$99,"9,4",Fantástico,363,https://cf.bstatic.com/xdata/images/hotel/max1024x768/313996319.webp?k=c0193d0a649bc84b8fbeec6a11710884a87c141ffb58e0bdd103da1c2921da98&o=,https://www.booking.com/hotel/at/haus-nohra.es.html?aid=2410095,"Zona TV / salón de uso compartido, Juegos de mesa / puzles, Servicio de limpieza diario, Papel higiénico, Zona de juegos interior, Servicio de traslado, Senderismo, Pista de tenis, Vistas a la montaña, Chimenea exterior, Armario, Libros, DVD o música para niños, Habitaciones sin humo, Habitaciones insonorizadas, Registro de entrada / salida privado, Baño privado, Ciclismo, Extintores, Alemán, Habitaciones hipoalergénicas, Sala de juegos, Insonorización, Traslado aeropuerto, Entrada privada, Parking gratis, Cocina compartida, Detectores de humo, Bolos, Silla de masajes, Terraza / solárium, Venta de forfaits, Servicio de despertador, Inglés, Zona de spa / relajación, Zona de juegos para niños, Enchufe cerca de la cama, Guardaequipaje, Secador de pelo, Almuerzos para llevar, Buffet para niños, Minigolf, Dardos, Alquiler de equipamiento de esquí en el alojamiento, Escuela de esquí, Habitaciones familiares, Ropa de cama, Mobiliario exterior, Guardaesquíes, Zona de pícnic, Prohibido fumar en todo el alojamiento, Acceso a pisos superiores solo mediante escaleras, Jardín, Toallas, TV, Reproductor de DVD, WC, Escritorio, Terraza, Holandés, Equipamiento de juegos para exterior, Alquiler de bicicletas, TV de pantalla plana, Barbacoa, Equipamiento de bádminton, Vistas al jardín, Entrenador personal, Ducha, Perchero, Suelo de madera o parquet, Llave de acceso, Esquí, Microondas, Canales por cable, Campo de golf (a menos de 3 km), Tours a pie, Proporciona factura, Calefacción, Desayuno excepcional, WiFi gratis",Sankt Martin,Austria,"El Haus Nohra está situado en Sankt Michael im Lungau y cuenta con zona de barbacoa y jardín. Este bed and breakfast ofrece terraza, guardaesquíes y el autobús gratuito para esquiadores para justo enfrente.

Todos los alojamientos de este bed and breakfast están equipados con TV de pantalla plana con canales por cable. Las habitaciones disponen de cafetera y baño privado, mientras que algunas habitaciones disponen de balcón y algunas tienen vistas a la montaña. Todas las habitaciones incluyen un armario.

Todas las mañanas se sirve un desayuno continental.

El Haus Nohra alberga un parque infantil. En la zona se pueden practicar diversas actividades, como esquí y senderismo. La tarjeta Lungau ofrece descuentos en numerosas actividades de la zona.

Speiereckbahn está a 15 minutos a pie del alojamiento. El aeropuerto de Klagenfurt está a 72 km."
