hotel,price,score,avg_review,reviews_count,image_links,hotel_url,popular_facilities,city,country,description
The Sebel Melbourne Ringwood,US$150,"9,0",Fantástico,621,https://cf.bstatic.com/xdata/images/hotel/max1024x768/309071272.webp?k=cdf9c15b3d8e1fbd0cd1f7a6d3393192bf81c20540defc6004403416efc17c90&o=,https://www.booking.com/hotel/au/the-sebel-melbourne-ringwood.es.html?aid=2410095,"Snack-bar, Seguridad 24 horas, Toallas, Lavamanos más bajo, Baño privado, Servicio de habitaciones, Fax / fotocopiadora, Zona de fumadores, Servicio de lavandería, Cantonés, Ascensor, Restaurante, Habitaciones hipoalergénicas, Servicio de limpieza en seco, Habitaciones sin humo, Cafetera, Menús para dietas especiales (bajo petición), Servicio de limpieza diario, Utensilios de planchado, Happy hour, Papel higiénico, Hervidor eléctrico, WC, TV, Secador de pelo, Sofá, Alarma de seguridad, Parking en un garaje, Prohibido fumar en todo el alojamiento, Suelo de moqueta, Menú para niños, Servicio de entrega de comestibles, Cámaras de seguridad fuera del alojamiento, Bar, Aire acondicionado, Terraza, Microondas, Muy buen desayuno, Parking privado, Plancha para pantalones, Extintores, Campo de golf (a menos de 3 km), Teléfono, Caja fuerte, Mobiliario exterior, Recepción 24 horas, Guardaequipaje, Canales por cable, Servicio de conserjería, Desayuno en la habitación, Bañera o ducha, Artículos de aseo gratis, Perchero, Calefacción, Ropa de cama, Estación de carga de vehículos eléctricos, Cafetería en el alojamiento, TV de pantalla plana, Terraza / solárium, Barbacoa, Tarjeta de acceso, Vino / champán, Salas de reuniones / banquetes, Adaptado para sillas de ruedas, WiFi gratis, WC con barras de apoyo, Detectores de humo, Armario, Tetera / cafetera, Cámaras de seguridad en las zonas comunitarias, Servicio de planchado, Habitaciones familiares, Habitaciones insonorizadas, Parking adaptado para personas de movilidad reducida, WC elevado, Tetera/cafetera en todas las habitaciones, Plancha para ropa, Enchufe cerca de la cama, Ducha, Reloj despertador, Registro de entrada / salida privado, Adaptado personas de movilidad reducida, Radio, Servicio de streaming (como Netflix), Inglés, Minibar, Registro de entrada y salida exprés, Jardín, Gimnasio, Proporciona factura",Wantirna South,Australia,"The Sebel Melbourne Ringwood está en Ringwood, a 21 km de Estación de tren de Dandenong, y dispone de alojamiento con centro de fitness, parking privado, jardín y terraza. Este alojamiento ofrece restaurante, servicio de habitaciones y recepción 24 horas, además de wifi gratis. Hay bar.

El hotel ofrece habitaciones con aire acondicionado, armario, cafetera, microondas, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. Las habitaciones están equipadas con hervidor, y algunas también ofrecen zona de cocina con nevera. En The Sebel Melbourne Ringwood, todas las habitaciones incluyen ropa de cama y toallas.

Centro comercial Chadstone está a 23 km del alojamiento, y Museo de Melbourne está a 26 km. El aeropuerto más cercano (Aeropuerto de Essendon Fields) está a 35 km."
Nunawading Motor Inn,US$89,"7,7",Bien,201,https://cf.bstatic.com/xdata/images/hotel/max1024x768/27378520.webp?k=eac49d5d1e2ff997d220ceeebd9617c58f996cd369db9f4a689ef190af4be416&o=,https://www.booking.com/hotel/au/nunawading-motor-inn-nunawading.es.html?aid=2410095,"Tetera/cafetera en todas las habitaciones, Toallas, Habitaciones insonorizadas, Prohibido fumar en todo el alojamiento, Suelo de moqueta, Baño privado, Desayuno en la habitación, Bañera o ducha, Perchero, Fax / fotocopiadora, Cámaras de seguridad fuera del alojamiento, Calefacción, Toda la unidad en la planta baja, Ropa de cama, Servicio de lavandería, Aire acondicionado, TV de pantalla plana, Parking gratis, Habitaciones sin humo, Parking en la calle, Inglés, WiFi gratis, Detectores de humo, Insonorización, Papel higiénico, Armario, WC, Hervidor eléctrico, Nevera, TV, Extintores, Piscina al aire libre, Secador de pelo, Tetera / cafetera, Cámaras de seguridad en las zonas comunitarias, Jardín, Teléfono, Habitaciones familiares, Bañera, Proporciona factura, Valla alrededor de la piscina, Parking adaptado para personas de movilidad reducida",Wantirna South,Australia,"El Nunawading Motor Inn se encuentra a solo 2 minutos en coche de Blackburn y ofrece alojamiento en la planta baja con aparcamiento gratuito fuera de la habitación, piscina al aire libre y zona de barbacoa. Todas las habitaciones disponen de zona de salón con TV de pantalla plana y conexión Wi-Fi gratuita. Algunas tienen bañera de hidromasaje o zona de cocina.

El Nunawading Motel se encuentra a 10 minutos en coche del campo de golf público de Morack, a 22 minutos en coche del distrito financiero de Melbourne y a 35 minutos en coche del aeropuerto de Melbourne.

Todas las habitaciones disponen de aire acondicionado, minibar y set de té y café. A la llegada se ofrece un paquete de café y té.
Todas las habitaciones tienen baño.
Hay tablas de planchar, plancha y secador de pelo disponibles bajo petición.
Tenemos una lavandería disponible en el sitio."
Motel Ringwood,US$83,"5,9",Puntuación,88,https://cf.bstatic.com/xdata/images/hotel/max1024x768/109192664.webp?k=754ee5d06f03f22b6fb689e39eb2565ecbc2a7d87b06b86204c54d515481ed87&o=,https://www.booking.com/hotel/au/ringwood-motel.es.html?aid=2410095,"Guardaequipaje, Supermercado pequeño en el alojamiento, Toallas, Mantas eléctricas, Prohibido fumar en todo el alojamiento, Servicio de conserjería, Baño privado, Servicio de habitaciones, Fax / fotocopiadora, Calefacción, Cámaras de seguridad fuera del alojamiento, Cocina compartida, Zona de fumadores, Ropa de cama, Ducha, Servicio de lavandería, Hindi, Llave de acceso, Aire acondicionado, Traslado aeropuerto, TV de pantalla plana, Registro de entrada / salida privado, Adaptado personas de movilidad reducida, Panyabí, Barbacoa, Parking gratis, Habitaciones sin humo, Inglés, WiFi gratis, Servicio de limpieza diario, Registro de entrada y salida exprés, Detectores de humo, Servicio de traslado, Armario, Hervidor eléctrico, WC, Nevera, TV, Secador de pelo, Jardín, Teléfono, Habitaciones familiares, Caja fuerte, Proporciona factura, Mobiliario exterior, Zona de estar",Wantirna South,Australia,"El Motel Ringwood ofrece un alojamiento de estilo boutique y está muy bien situado a 10 minutos en coche del famoso centro comercial Eastland y la estación de tren de Ringwood. Dispone de habitaciones con aire acondicionado, TV de pantalla plana y nevera.

El Ringwood Motel se halla a 30 minutos en coche del centro de la ciudad de Melbourne y del precioso valle del Yarra.

Los huéspedes tienen acceso a una cocina compartida y a una zona de barbacoa. Además, hay recepción las 24 horas y aparcamiento.

Los alojamientos están equipados con hervidor eléctrico y set de té y café. Incluyen mantas eléctricas y baño privado con secador de pelo."
Hotel Cavalier,US$84,"7,3",Bien,392,https://cf.bstatic.com/xdata/images/hotel/max1024x768/298265377.webp?k=e0792861b3204be5946f726a55a8ef119ce9dcff5198b0a7539cd1818defa5cb&o=,https://www.booking.com/hotel/au/cavalier-wantirna-south2.es.html?aid=2410095,"Guardaequipaje, Tetera/cafetera en todas las habitaciones, Toallas, Tumbonas/sillas de playa, Suelo de moqueta, Plancha para ropa, Baño privado, Bañera o ducha, Fax / fotocopiadora, Calefacción, Cámaras de seguridad fuera del alojamiento, Zona de fumadores, Ropa de cama, Enchufe cerca de la cama, Ducha, Servicio de lavandería, Chino, Llave de acceso, Aire acondicionado, TV de pantalla plana, Horario de apertura, Microondas, Barbacoa, Parking gratis, Valla alrededor de la piscina, Habitaciones sin humo, Salas de reuniones / banquetes, Inglés, WiFi gratis, Servicio de limpieza diario, Utensilios de planchado, De temporada, Parking adaptado para personas de movilidad reducida, Para todas las edades, Escritorio, Detectores de humo, Papel higiénico, Armario, WC, Hervidor eléctrico, Nevera, TV, Extintores, Piscina al aire libre, Secador de pelo, Tetera / cafetera, Cámaras de seguridad en las zonas comunitarias, Habitaciones familiares, Zona de pícnic, Proporciona factura, Mobiliario exterior, Zona de estar",Wantirna South,Australia,"El Hotel Cavalier se encuentra en Wantirna South, a 24 km de Melbourne, y ofrece alojamiento y WiFi gratuita en todo el recinto. Hay aparcamiento privado gratuito.

Todas las habitaciones de este motel tienen aire acondicionado y TV. Las habitaciones disponen de hervidor de agua. Todas las habitaciones incluyen baño privado con ducha.

El establecimiento alberga un salón compartido.

Olinda se encuentra a 12 km del Hotel Cavalier, mientras que Mornington está a 42 km. El aeropuerto más cercano es el de Tullamarine, situado a 41 km del Hotel Cavalier."
Punthill Knox,US$124,"7,4",Bien,376,https://cf.bstatic.com/xdata/images/hotel/max1024x768/263871311.webp?k=73bf50ae6159eff8dbce434b403a7509034cfdd895344e762cc20b4c22b752c5&o=,https://www.booking.com/hotel/au/punt-hill-knox.es.html?aid=2410095,"Guardaequipaje, Prohibido fumar en todo el alojamiento, Baño privado, Fax / fotocopiadora, Calefacción, Cámaras de seguridad fuera del alojamiento, Toallas de playa/piscina, Aire acondicionado, Ascensor, Terraza, Adaptado personas de movilidad reducida, Barbacoa, Tarjeta de acceso, Habitaciones sin humo, Salas de reuniones / banquetes, Inglés, Parking privado, Detectores de humo, Extintores, Piscina al aire libre, Cámaras de seguridad en las zonas comunitarias, Habitaciones familiares, Gimnasio, Proporciona factura, Parking adaptado para personas de movilidad reducida",Wantirna South,Australia,"El nuevo Punthill Knox ofrece estudios y apartamentos amplios e independientes con TV LCD y todas las comodidades de un hogar.

Además, cuenta con gimnasio, piscina y zona de barbacoa.

El Punthill Knox está cerca del centro comercial Knox, de la zona vinícola de Yarra Valley y de la cordillera Dandenong."
Melbourne Knox Central Apartment Hotel,US$107,"7,4",Bien,364,https://cf.bstatic.com/xdata/images/hotel/max1024x768/260049628.webp?k=54d53c8ea97a26039512d9d288110e6101aae090e7c458050ae861e85043fcd2&o=,https://www.booking.com/hotel/au/melbourne-knox-central-apartment.es.html?aid=2410095,"Tetera/cafetera en todas las habitaciones, Toallas, Secadora de ropa, Canales por cable, Habitaciones insonorizadas, Tumbonas/sillas de playa, Prohibido fumar en todo el alojamiento, Servicio de conserjería, Plancha para ropa, Baño privado, Servicio de entrega de comestibles, Perchero, Artículos de aseo gratis, Cocina, Fax / fotocopiadora, Cámaras de seguridad fuera del alojamiento, Mesa de comedor, Ropa de cama, Piscina interior, Ducha, Enchufe cerca de la cama, Zona de fumadores, Calefacción, Tostadora, Llave de acceso, Aire acondicionado, Abierta todo el año, Piscina climatizada, Ascensor, Baño de vapor, Lavavajillas, TV de pantalla plana, Terraza, Horario de apertura, Microondas, Zona de comedor, Barandillas protectoras para bebés, Sauna, Terraza / solárium, Parking en un garaje, Utensilios de cocina, Tarjeta de acceso, Toda la unidad accesible en silla de ruedas, Valla alrededor de la piscina, Fogones, Habitaciones sin humo, Canales vía satélite, Salas de reuniones / banquetes, Inglés, WiFi gratis, Balcón, Utensilios de planchado, Para todas las edades, Parking privado, Lavadora, Escritorio, Detectores de humo, Acceso a pisos superiores en ascensor, Papel higiénico, Armario, WC, Hervidor eléctrico, Nevera, TV, Extintores, Secador de pelo, Tetera / cafetera, Cámaras de seguridad en las zonas comunitarias, Habitaciones familiares, Gimnasio, Horno, Zona de pícnic, Suelo de moqueta, Mobiliario exterior, Zona de estar",Wantirna South,Australia,"Melbourne Knox Central Apartment Hotel está en Wantirna, a 16 km de Estación de tren de Dandenong, y dispone de servicio de conserjería, habitaciones libres de humo, centro de fitness, wifi gratis y terraza. El alojamiento está a unos 18 km de Centro comercial Chadstone, a 26 km de Estadio Rod Laver y a 26 km de Campo de críquet de Melbourne (MCG). Hay parking privado en el propio alojamiento.

En el hotel, las habitaciones cuentan con aire acondicionado, zona de estar, TV de pantalla plana con canales vía satélite, cocina, zona de comedor y baño privado con artículos de aseo gratuitos, ducha y secador de pelo. En Melbourne Knox Central Apartment Hotel, cada habitación tiene ropa de cama y toallas.

El alojamiento ofrece alojamiento de 4 estrellas con piscina cubierta y sauna.

Galería Nacional de Victoria está a 27 km del alojamiento, y Jardín botánico de Melbourne está a 27 km. El aeropuerto (Aeropuerto de Essendon Fields) está a 43 km."
Golden Pebble Hotel,US$97,"7,7",Bien,892,https://cf.bstatic.com/xdata/images/hotel/max1024x768/55639197.webp?k=846aefe6807546fc5e449649a28f6869edd0a64dc2358c22f9778c01e85e52bf&o=,https://www.booking.com/hotel/au/golden-pebble.es.html?aid=2410095,"Guardaequipaje, WC elevado, Servicio de despertador, Habitaciones insonorizadas, Prohibido fumar en todo el alojamiento, Plancha para ropa, Lavamanos más bajo, Baño privado, Servicio de habitaciones, Fax / fotocopiadora, Calefacción, Ducha, Reloj despertador, Aire acondicionado, Ascensor, Restaurante, TV de pantalla plana, Adaptado personas de movilidad reducida, Radio, Parking gratis, Habitaciones sin humo, Inglés, Adaptado para sillas de ruedas, WiFi gratis, Servicio de limpieza diario, Utensilios de planchado, WC con barras de apoyo, Minibar, Insonorización, Armario, Hervidor eléctrico, WC, Nevera, TV, Cuerda de emergencia en el baño, Secador de pelo, Caja fuerte, Teléfono, Habitaciones familiares, Bañera, Suelo de moqueta, Zona de estar",Wantirna South,Australia,"El Golden Pebble Hotel alberga un restaurante y se encuentra a 20 minutos a pie de los centros comerciales Knox City y Westfield Knox. Ofrece habitaciones con TV digital grande y reproductor de DVD. Hay WiFi gratuita en todas las habitaciones.

El restaurante chino Favourite Kitchen abre todos los días y sirve desayunos, almuerzos deliciosos y cenas deliciosas. Es un lugar ideal para disfrutar de una comida informal con amigos.

Las habitaciones tienen aire acondicionado, hervidor eléctrico, nevera y minibar. El baño privado incluye bañera y secador de pelo.

El Golden Pebble está a menos de 10 minutos en coche del Heathmont Golf Park y de la estación de tren de Bayswater. El centro de Melbourne está a 30 minutos en coche."
Knox International Hotel and Apartments,US$82,"6,0",Puntuación,671,https://cf.bstatic.com/xdata/images/hotel/max1024x768/286123502.webp?k=dbf590da0e1bddd69ca2a7a7975bd583f49cf0e87daacb0e379eed2c3a7d1793&o=,https://www.booking.com/hotel/au/quest-knox.es.html?aid=2410095,"Toallas, Servicio de despertador, Prohibido fumar en todo el alojamiento, Plancha para ropa, Baño privado, Perchero, Artículos de aseo gratis, Calefacción, Ventilador, Bar, Ropa de cama, Ducha, Reloj despertador, Chino, Tostadora, Aire acondicionado, Proporciona factura, Restaurante, TV de pantalla plana, Microondas, Zona de comedor, Parking gratis, Habitaciones sin humo, Inglés, WiFi gratis, Utensilios de planchado, Suelo de baldosa / mármol, Escritorio, Armario, Hervidor eléctrico, Papel higiénico, WC, Nevera, TV, Entrada privada, Vistas al jardín, Secador de pelo, Jardín, Teléfono, Habitaciones familiares, Gimnasio, Suelo de moqueta, Zona de estar",Wantirna South,Australia,"El Knox International Hotel and Apartments es un apartamento de 4 estrellas situado en Wantirna, junto a la autopista Eastern Freeway-M3, en las estribaciones de la cordillera Dandenong.

El hotel está cerca del transporte público, a 1 km del centro comercial Wantirna Mall/Knox Private and Vermont Private Hospitals y a 4 km del centro comercial Westfield Knox. El aeropuerto internacional de Melbourne está a menos de 50 minutos en coche.

El hotel alberga un restaurante y bar que sirve cocina india.

El establecimiento ofrece apartamentos con servicios de hotel completos, como lavadora y secadora, cocina totalmente equipada, zona de almacenamiento, zona de comedor y de estar independiente y balcón.Hay asientos al aire libre y conexión WiFi gratuita de alta velocidad.

El establecimiento dispone de habitaciones estándar con cama grande, habitaciones de spa y apartamentos de 1 y 2 dormitorios. Todas las habitaciones están bien equipadas y cuentan con TV de pantalla plana con 16 canales por cable, escritorio, tabla de planchar, secador de pelo, microondas, lavadora y set de té y café gratuito.

Junto al Knox International Hotel and Apartments encontrará el Good Life Health Club Wantirna, uno de los mayores centros de bienestar de Victoria, que cuenta con gimnasio, piscina cubierta climatizada y muchos otros servicios, como centro de masajes y yoga. Se ofrecen descuentos para los huéspedes del hotel.

Para relajarse, los huéspedes pueden visitar los montes Dandenong, pasear por el bosque de Sherbrooke o disfrutar de un lugar de Devonshire Tea. El Knox International Hotel and Apartments está a 40 minutos en coche del valle de Yarra, donde los huéspedes podrán disfrutar de vinos y excursiones excelentes y de la península de Mornington."
Nightcap at Manhattan Hotel,US$88,"8,0",Muy bien,456,https://cf.bstatic.com/xdata/images/hotel/max1024x768/247079676.webp?k=e317f28bc3d4147592e12cf81ea7ac4947f935da9f1049741a3665d0fa521ac6&o=,https://www.booking.com/hotel/au/manhattan-ringwood.es.html?aid=2410095,"Billar, Tetera/cafetera en todas las habitaciones, Toallas, Prohibido fumar en todo el alojamiento, Menú para niños, Cajero automático en el hotel, Baño privado, Servicio de habitaciones, Bañera o ducha, Toallas / sábanas (por un suplemento), Artículos de aseo gratis, Zona de fumadores, Bar, Calefacción, Ropa de cama, Enchufe cerca de la cama, Ducha, Llave de acceso, Aire acondicionado, TV de pantalla plana, Restaurante, 2 restaurantes, Servicio de streaming (como Netflix), Eventos deportivos en directo (emisión), Parking gratis, Tarjeta de acceso, Salas de reuniones / banquetes, Buffet para niños, Inglés, WiFi gratis, Servicio de limpieza diario, Utensilios de planchado, Happy hour, Detectores de humo, Acceso a pisos superiores solo mediante escaleras, Papel higiénico, Armario, WC, Hervidor eléctrico, Nevera, TV, Extintores, Tetera / cafetera, Cámaras de seguridad en las zonas comunitarias, Plancha para ropa, Habitaciones familiares, Suelo de moqueta, Zona de juegos interior",Wantirna South,Australia,"Nightcap at Manhattan Hotel, que cuenta con bar, se encuentra en la región de Victoria, Ringwood, a 19 km de Estación de tren de Dandenong y a 21 km de Centro comercial Chadstone. Este hotel de 3 estrellas ofrece restaurante y tiene habitaciones con aire acondicionado, wifi gratis y baño privado. El alojamiento ofrece servicio de habitaciones y cajero automático.

Las habitaciones de este alojamiento están equipadas con hervidor. En el hotel, las habitaciones incluyen armario y TV de pantalla plana, y algunas también ofrecen patio. En Nightcap at Manhattan Hotel, todas las habitaciones están equipadas con ropa de cama y toallas.

Teatro Princesa está a 28 km del alojamiento, y Campo de críquet de Melbourne (MCG) está a 28 km. El aeropuerto más cercano (Aeropuerto de Essendon Fields) está a 37 km del alojamiento."
Budget room in Boronia,US$31,"8,5",Muy bien,2,https://cf.bstatic.com/xdata/images/hotel/max1024x768/464639565.webp?k=0eeaf866b307cbead0a4965d7b1e28e23af21b40ee6588d96e48b9e030386874&o=,https://www.booking.com/hotel/au/budget-room-in-boronia.es.html?aid=2410095,"Utensilios de cocina, Parking gratis, Chino, Papel higiénico, Toallas, WC, Hervidor eléctrico, Nevera, Zona de comedor, Prohibido fumar en todo el alojamiento, Inglés, Secador de pelo, WiFi gratis, Calefacción, Mesa de comedor, Ropa de cama, Ducha, Zapatillas",Wantirna South,Australia,"Budget room in Boronia está en Boronia y dispone de alojamiento a 21 km de Centro comercial Chadstone, a 31 km de Victoria Golf Club y a 31 km de AAMI Park. El alojamiento está a 19 km de Estación de tren de Dandenong y tiene wifi gratis en todo el alojamiento.

Hay toallas y ropa de cama en la habitación en casa particular.

Teatro Princesa está a 33 km del alojamiento, y Campo de críquet de Melbourne (MCG) está a 34 km. El aeropuerto más cercano (Aeropuerto de Essendon Fields) está a 42 km."
Millie’s cottage,US$133,"5,5",Puntuación,4,https://cf.bstatic.com/xdata/images/hotel/max1024x768/449222226.webp?k=57072f03614cc9a8772eb4e301e7c4cec936bdbc37dd69c77c59287ed0941970&o=,https://www.booking.com/hotel/au/millies-cottage.es.html?aid=2410095,"Parking gratis, Detectores de humo, Chino, Habitaciones sin humo, Registro de entrada y salida exprés, Prohibido fumar en todo el alojamiento, Inglés, Jardín, WiFi gratis, Cocina, Zona de cocina, Habitaciones familiares, TV de pantalla plana, Registro de entrada / salida privado, Calefacción, Zona de juegos interior, Lavadora",Wantirna South,Australia,"Millie’s cottage está en Scoresby y dispone de alojamiento con wifi gratis a 16 km de Centro comercial Chadstone, a 25 km de Victoria Golf Club y a 29 km de Estadio Rod Laver. El alojamiento, que se encuentra a 14 km de Estación de tren de Dandenong, ofrece jardín y parking privado gratis.

Esta casa o chalet cuenta con 4 dormitorios, TV de pantalla plana y cocina.

Campo de críquet de Melbourne (MCG) está a 29 km del alojamiento, y Galería Nacional de Victoria está a 30 km. El aeropuerto más cercano (Aeropuerto de Essendon Fields) está a 44 km del alojamiento."
Suburb best family house Melbourne east,US$315,"9,5",Excepcional,2,https://cf.bstatic.com/xdata/images/hotel/max1024x768/508121966.webp?k=0da26e19915638b6b42b5c3022b94edeed0a0c9baec384da3a5105038373d3c7&o=,https://www.booking.com/hotel/au/suburb-best-family-house-melbourne-east.es.html?aid=2410095,"Parking gratis, Inglés, Chino",Wantirna South,Australia,"Suburb best family house Melbourne east está en Boronia y dispone de alojamiento a 30 km de Victoria Golf Club, a 31 km de AAMI Park y a 34 km de Teatro Princesa. El alojamiento tiene parking privado gratis y está a 18 km de Estación de tren de Dandenong y a 20 km de Centro comercial Chadstone.

Campo de críquet de Melbourne (MCG) está a 34 km del alojamiento, y Estadio Rod Laver está a 35 km. El aeropuerto (Aeropuerto de Essendon Fields) está a 43 km."
Melb east suburb best family house Boronia,US$566,ver...,,ver...,https://cf.bstatic.com/xdata/images/hotel/max1024x768/525317962.webp?k=3a731bdf863cb80215d623d2574b023d351d8ac528edd48fcc43668b15677adc&o=,https://www.booking.com/hotel/au/melb-east-suburb-best-family-house-boronia.es.html?aid=2410095,"Secadora de ropa, Toallas, Prohibido fumar en todo el alojamiento, Plancha para ropa, Bañera de hidromasaje, Cocina, Calefacción, Ropa de cama, Chino, Aire acondicionado, Indonesio, TV de pantalla plana, Terraza, Microondas, Trona, Parking gratis, Fogones, Inglés, WiFi gratis, Lavadora, Escritorio, Papel higiénico, Vistas al jardín, Nevera, Entrada privada, Secador de pelo, Jardín, Horno, Lavavajillas, Protector de enchufes para niños",Wantirna South,Australia,"Melb east suburb best family house Boronia, que cuenta con terraza, dispone de alojamiento en Boronia con wifi gratis y vistas al jardín. El alojamiento, que se encuentra a 18 km de Estación de tren de Dandenong, ofrece jardín y parking privado gratis.

Esta casa o chalet tiene aire acondicionado y cuenta con 4 dormitorios, TV de pantalla plana y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en la casa o chalet.

Centro comercial Chadstone está a 20 km del alojamiento, y Victoria Golf Club está a 30 km. El aeropuerto más cercano (Aeropuerto de Essendon Fields) está a 43 km."
Tani Family home,US$44,"8,7",Fabuloso,69,https://cf.bstatic.com/xdata/images/hotel/max1024x768/446654621.webp?k=310a6eaf362c7f9eb446b1f1d20b407b3b20d616e842887d7c672319bdcb11c1&o=,https://www.booking.com/hotel/au/family-home-with-garden.es.html?aid=2410095,"Tetera/cafetera en todas las habitaciones, Toallas, Prohibido fumar en todo el alojamiento, Baño privado, Wifi buena gratis (21 Mbps), Artículos de aseo gratis, Vistas, Calefacción, Mesa de comedor, Ropa de cama, Ducha, Aire acondicionado, Zona de comedor, Utensilios de cocina, Parking gratis, Inglés, Bidet, Papel higiénico, Hervidor eléctrico, WC, Vistas al jardín, Nevera, Secador de pelo, Tetera / cafetera, Jardín, Bañera",Wantirna South,Australia,"Tani Family home tiene vistas al jardín, wifi gratis y parking privado gratis. Está en Rowville, a 10 km de Estación de tren de Dandenong.

Hay un baño privado con bidet en todas las unidades, además de artículos de aseo gratuitos y secador de pelo.

También hay un jardín ideal para relajarse.

Centro comercial Chadstone está a 17 km del alojamiento, y Victoria Golf Club está a 24 km. El aeropuerto más cercano (Aeropuerto de Essendon Fields) está a 43 km."
Burvale Hotel,US$87,"7,6",Bien,790,https://cf.bstatic.com/xdata/images/hotel/max1024x768/79893174.webp?k=fa6b5aa4b4b3a7739a942116f371168ae00b51a0cade3ab97282ea8b01bc55cc&o=,https://www.booking.com/hotel/au/burvale.es.html?aid=2410095,"Billar, Tetera/cafetera en todas las habitaciones, Toallas, Prohibido fumar en todo el alojamiento, Menú para niños, Cajero automático en el hotel, Baño privado, Plancha para ropa, Bañera o ducha, Artículos de aseo gratis, Calefacción, Zona de fumadores, Bar, Toda la unidad en la planta baja, Ropa de cama, Ducha, Servicio de lavandería, Reloj despertador, Aire acondicionado, TV de pantalla plana, Restaurante, 2 restaurantes, Música / espectáculos en directo, Parking gratis, Habitaciones sin humo, Salas de reuniones / banquetes, Inglés, WiFi gratis, Servicio de limpieza diario, Utensilios de planchado, Escritorio, Detectores de humo, Papel higiénico, Armario, WC, Hervidor eléctrico, Nevera, TV, Extintores, Tetera / cafetera, Habitaciones familiares, Alarma de seguridad, Suelo de moqueta, Zona de juegos interior, Parking adaptado para personas de movilidad reducida",Wantirna South,Australia,"El Burvale Hotel de Nunawading se encuentra a 5 minutos a pie de varias paradas de tranvía, tiendas y servicios. El hospital privado Bellbird está a 7 minutos en coche. Los parques de Dandenong Valley están a 10 minutos en coche y Melbourne, a 30 minutos en coche.

El bar restaurante Brew abre todos los días para el almuerzo y la cena y sirve platos de estilo pub como escalopes de pollo, pescado con patatas fritas y hamburguesas. El bar también cuenta con mesas de billar y mesas de billar."
Hyatt Place Melbourne Caribbean Park,US$151,"9,0",Fantástico,568,https://cf.bstatic.com/xdata/images/hotel/max1024x768/371024776.webp?k=44d535e085a16933f6d8822843984f74f284f49d5156ba09320e4a435f34f998&o=,https://www.booking.com/hotel/au/hyatt-place-caribbean-park.es.html?aid=2410095,"Guardaequipaje, Supermercado pequeño en el alojamiento, Snack-bar, Seguridad 24 horas, Tetera/cafetera en todas las habitaciones, Toallas, Canales por cable, Servicio de despertador, Apoyo visual: carteles táctiles, Prohibido fumar en todo el alojamiento, Suelo de moqueta, Menú para niños, Baño privado, Servicio de habitaciones, Bañera o ducha, Artículos de aseo gratis, Fax / fotocopiadora, Cámaras de seguridad fuera del alojamiento, Bar, Zona de fumadores, Ropa de cama, Enchufe cerca de la cama, Ducha, Calefacción, Reloj despertador, Soporte para iPod, Apoyo visual: braille, Aire acondicionado, Cafetería en el alojamiento, Ascensor, Restaurante, TV de pantalla plana, Registro de entrada / salida privado, Adaptado personas de movilidad reducida, Habitaciones hipoalergénicas, Radio, Muy buen desayuno, Parking gratis, Tarjeta de acceso, Caja fuerte para ordenador portátil, Habitaciones sin humo, Vino / champán, Menús para dietas especiales (bajo petición), Salas de reuniones / banquetes, Inglés, Adaptado para sillas de ruedas, WiFi gratis, Servicio de limpieza diario, Utensilios de planchado, WC con barras de apoyo, Parking adaptado para personas de movilidad reducida, Zona TV / salón de uso compartido, Registro de entrada y salida exprés, Escritorio, Detectores de humo, Papel higiénico, Armario, WC, Nevera, TV, Extintores, Secador de pelo, Tetera / cafetera, Sofá, Cámaras de seguridad en las zonas comunitarias, Teléfono, Caja fuerte, Habitaciones familiares, Alarma de seguridad, Gimnasio, Proporciona factura, Recepción 24 horas, Zona de estar",Wantirna South,Australia,"Hyatt Place Melbourne Caribbean Park dispone de centro de fitness, salón de uso común, restaurante y bar en Scoresby. Este alojamiento ofrece servicio de habitaciones y recepción 24 horas, además de wifi gratis en todo el alojamiento. Este alojamiento libre de humo se encuentra a 10 km de Estación de tren de Dandenong.

En el hotel, todas las habitaciones cuentan con aire acondicionado, zona de estar, TV de pantalla plana con canales por cable, caja fuerte y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. En Hyatt Place Melbourne Caribbean Park, cada habitación está equipada con ropa de cama y toallas.

Centro comercial Chadstone está a 15 km del alojamiento, y Victoria Golf Club está a 21 km. El aeropuerto más cercano (Aeropuerto de Essendon Fields) está a 41 km del alojamiento."
